Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10548	-51.15012	-93.0811	41.93098	0.000762533	0.0206585	0.0309568	0.00599322	0.0216706	0.0166458	0.00273572	0.00404914	0.0103835	0.0111543	0.0222512	0.00329426	0.00734897	0.00741386	0.00106689	0.010401	0.0198459	0.00711484	0.00208724	0.00145824	0.00305252	0.0344025	0.0242863	0.00446764	0.00101529	0.0318347	0.00744802	0.0808426	0.011543	0.00974474	0.00602076	0.000706043	0.0351459	0.0265931	0.032532	0.943823	1.02341	1.004578	0.9954222	0.391951	0.633313	0.867179	1.15316	1.579	2.55134	0.6772387	0.9908861	0.3842651	0.00147513	0.039964	0.0598862	0.0115939	0.041922	0.0322014	0.00529226	0.00783309	0.0200869	0.021578	0.0430452	0.00637276	0.0142166	0.0143422	0.00206391	0.0201208	0.038392	0.0137637	0.00403777	0.00282097	0.00590512	0.066552	0.046982	0.00864267	0.00196408	0.0615845	0.0144082	0.15639	0.0223301	0.0188513	0.0116472	0.00136584	0.06799	0.0514445	0.0629333	0.885301	0.114699	0.8853011	0.5169277
10584	-45.35596	-88.09137	42.73541	0.00234142	0.00202172	0.00123673	0.00183754	0.00230564	0.00110292	0.00309413	0.00111602	0.0040617	0.0120998	0.00818164	0.000153285	1.95223e-05	0.00717402	0.00058563	0.000675185	0.000471134	0.00118353	0.00122338	4.07685e-05	0.00729104	0.00979055	0.00313886	0.00148155	0.000147531	0.000994183	0.0030466	0.00305628	0.00235456	0.00331335	0.0131977	0.00472593	0.0112619	0.00257357	0.00719201	0.037605	1.401	1.69144	0.3085597	0.0963336	0.319437	0.700451	1.42765	3.1305	10.3806	1.691936	0.1824242	0.01118401	0.0188079	0.0162398	0.00993427	0.0147604	0.0185205	0.0088594	0.0248542	0.00896464	0.0326263	0.0971936	0.0657206	0.00123129	0.000156817	0.0576267	0.00470418	0.00542355	0.00378448	0.0095069	0.00982701	0.000327481	0.0585666	0.0786445	0.0252135	0.0119009	0.00118507	0.00798597	0.0244724	0.0245501	0.0189135	0.0266152	0.106013	0.037962	0.0904635	0.0206727	0.0577712	0.838267	0.161733	0.838267	0.1244913
10620	-58.82337	-97.73028	38.90692	0.0072743	0.0278689	0.0205144	0.000457684	0.0093782	0.000909008	0.0101595	0.0141798	0.000865329	0.0276586	0.00155251	3.78521e-05	1.16431e-05	0.0196397	0.0116893	0.000264852	0.00175466	0.00701442	0.0171581	4.07444e-05	0.0392084	0.0285535	0.00180584	0.000730466	3.69904e-05	0.0197698	0.0159085	0.051158	0.0349368	0.0136703	0.00419041	0.00735961	0.0150116	0.00544906	0.0131884	3.02337	0.15693	1.86407	0.1359299	0.0650491	0.263764	0.659826	1.51555	3.79127	15.373	1.975867	0.072921	8.027362	0.0169403	0.0649009	0.0477739	0.00106585	0.0218399	0.00211689	0.0236593	0.0330218	0.00201517	0.0644111	0.00361548	8.81496e-05	2.71143e-05	0.0457368	0.0272219	0.000616785	0.00408623	0.0163351	0.0399575	9.48852e-05	0.0913081	0.0664953	0.00420542	0.0017011	8.6143e-05	0.0460399	0.0370477	0.119136	0.0813605	0.0318352	0.0097586	0.017139	0.0349589	0.0126897	0.030713	0.812719	0.187281	0.8127187	0.4294072
10656	-59.23615	-100.1117	40.87556	0.00652785	0.0162821	0.00133698	0.0309589	0.00712237	0.0084604	0.0176412	0.000785743	0.0090956	0.00641727	0.0106125	0.00632882	0.00185298	0.00562812	0.0250045	0.000314442	0.0266157	0.00571391	0.00604292	0.0160229	0.0421434	0.0168211	0.0205016	0.0149394	0.00131158	0.00810073	0.027182	0.0194854	0.0108966	0.00741702	0.00467392	0.0166522	0.0197525	0.00130109	0.00715854	0.0409838	1.39959	0.3366742	1.663326	0.27513	0.532919	0.821719	1.21696	1.87646	3.63464	0.933128	4.940461	0.01220112	0.015284	0.0381222	0.00313034	0.072486	0.016676	0.0198088	0.0413044	0.00183971	0.0212961	0.0150251	0.0248477	0.0148181	0.00433849	0.0131774	0.0585445	0.000736221	0.0623168	0.0133783	0.0141486	0.0375153	0.0986727	0.0393843	0.0480017	0.0349784	0.00307088	0.0189667	0.0636429	0.0456223	0.0255128	0.0173659	0.0109433	0.0389889	0.0462477	0.00304631	0.0167607	0.895105	0.104895	0.8951052	0.4271023
10692	-51.37282	-95.31063	43.93781	0.020231	0.0110551	0.0012827	0.0110531	0.00560551	0.000636429	0.00251106	0.000833137	0.00794592	0.00933106	0.0189354	0.0131768	0.00465701	0.0285433	0.0114302	0.000491666	0.00416384	0.00580802	0.0137021	0.00340086	0.00430158	0.00401568	0.00425262	0.00692146	0.0083019	0.012979	0.00952383	0.00457001	0.0400733	0.000104187	0.0232335	0.00540256	0.0210231	0.000313158	0.00542211	0.108644	1.3714	1.692692	0.307308	0.23793	0.49647	0.803756	1.24416	2.01422	4.20291	1.038166	0.1815498	0.03300884	0.0622047	0.0339915	0.00394394	0.0339851	0.0172354	0.00195685	0.00772083	0.00256167	0.0244315	0.0286905	0.0582211	0.040515	0.014319	0.0877629	0.0351448	0.00151174	0.0128027	0.0178581	0.0421303	0.0104567	0.0132262	0.0123471	0.0130756	0.0212816	0.0255261	0.0399068	0.0292832	0.0140515	0.123215	0.000320348	0.0714366	0.0166114	0.0646403	0.000962875	0.0166715	0.353652	0.646348	0.3536519	0.3252321
10728	-49.14957	-92.104	42.95443	0.0172487	0.00468312	0.0164606	0.0090214	0.039097	0.000148483	0.00547173	0.00342035	0.00308065	0.0310199	0.00138822	0.00224574	0.0023471	0.0975881	0.0130622	0.00826579	0.00250185	0.00880832	0.000218344	0.00202485	0.0114482	0.00488129	0.0131202	0.000950518	0.00547535	0.0114471	0.0155699	0.0181486	0.0115366	0.000972461	0.0168762	0.000325398	0.00675428	0.00527183	0.0045315	0.223381	1.32359	1.364394	0.6356061	0.179399	0.4326	0.769956	1.29878	2.3116	5.57416	1.242335	0.4658523	0.07032032	0.0436222	0.0118436	0.0416289	0.0228152	0.0988766	0.000375515	0.013838	0.00865008	0.00779099	0.0784496	0.00351082	0.00567949	0.00593582	0.246801	0.0330345	0.0209042	0.00632721	0.0222763	0.000552194	0.00512087	0.0289527	0.0123448	0.0331811	0.00240387	0.0138472	0.0289497	0.0393764	0.045898	0.0291763	0.00245936	0.0426802	0.000822933	0.0170816	0.0133325	0.0114602	0.929057	0.0709427	0.9290573	0.3954121
10764	-48.21123	-92.52514	44.31391	0.0247401	0.0257689	0.0355	0.0267463	0.0532408	0.00408624	0.00745071	0.000822425	0.0321836	0.000560459	0.00320566	0.000233639	0.00140892	0.0535502	0.0241462	0.0150943	0.00197293	0.0032128	0.0230792	0.00304089	0.0343972	0.0302969	0.0154588	0.0336288	0.0132228	0.00911493	0.0304133	0.0769577	0.0351888	0.00780649	0.0367076	0.0522592	0.0120379	0.0151682	0.000918387	0.346871	1.27214	1.699553	0.3004467	0.665461	0.819854	0.939912	1.06393	1.21973	1.50272	0.2944882	0.1767798	0.1136117	0.0332697	0.0346533	0.0477393	0.0359676	0.0715966	0.00549505	0.0100195	0.00110597	0.0432795	0.000753688	0.00431087	0.000314191	0.00189467	0.0720127	0.0324711	0.0202983	0.00265313	0.00432048	0.0310363	0.0040893	0.0462563	0.0407424	0.0207886	0.0452231	0.0177816	0.0122575	0.0408989	0.103491	0.0473209	0.0104979	0.0493633	0.0702767	0.0161882	0.0203977	0.00123502	0.819624	0.180376	0.8196238	0.7436213
10800	-52.15714	-96.49962	44.34248	0.0062503	0.00211844	0.00993336	0.0096039	0.00861617	0.0480003	0.0182112	0.00579484	0.0278227	0.0213486	0.0307559	0.000465707	0.00294766	0.00337557	0.0118021	0.00846782	0.00459694	0.0219042	0.0218114	0.00317836	0.0239417	0.00141978	0.0250023	0.00230368	0.0124802	0.000911827	0.0259343	0.00144288	0.0253833	0.00377756	0.00257057	0.0284234	0.0731722	0.00295654	0.00537843	0.426923	1.23878	1.59149	0.40851	0.981178	0.990776	0.997113	1.0029	1.00931	1.01918	0.01373914	0.256684	0.1435965	0.0124482	0.00421912	0.0197835	0.0191273	0.0171601	0.0955984	0.0362698	0.0115411	0.0554122	0.0425183	0.061254	0.00092751	0.00587062	0.00672286	0.0235052	0.0168647	0.00915535	0.0436248	0.04344	0.00633008	0.0476828	0.00282766	0.0497951	0.00458806	0.0248557	0.00181601	0.0516512	0.00287367	0.0505539	0.00752345	0.00511959	0.0566086	0.145731	0.00588831	0.0107118	0.702171	0.297829	0.7021711	0.5021042
10836	-49.26251	-91.49649	42.23398	0.000550979	0.00944942	0.00166368	0.00392057	0.00193575	0.00368856	0.00242726	0.000770758	0.00158641	0.0034367	0.0041608	4.35908e-05	0.00222546	0.012674	0.00464268	0.00446347	0.0018654	0.00656542	0.00708825	0.00407129	0.00333466	0.0039065	0.00846466	0.00111083	0.00607789	0.00171472	0.0145882	0.0046449	0.0103345	0.0027613	0.00261719	0.00949526	0.0058218	0.00209457	0.00595016	1.49204	0.794983	1.748991	0.2510086	0.343179	0.593571	0.849821	1.17672	1.68472	2.91393	0.7733241	0.1435162	0.7820079	0.00344044	0.0590044	0.0103884	0.024481	0.0120873	0.0230323	0.0151564	0.0048128	0.00990593	0.0214596	0.025981	0.000272191	0.0138963	0.0791397	0.02899	0.027871	0.011648	0.0409961	0.0442607	0.0254221	0.0208224	0.0243931	0.0528553	0.00693632	0.0379518	0.0107071	0.0910921	0.0290039	0.0645311	0.0172422	0.0163424	0.0592907	0.0363527	0.013079	0.0371542	0.870763	0.129237	0.8707632	0.1601476
10872	-48.68919	-91.92463	43.23545	0.026269	0.0164272	0.0110418	0.00540011	0.00170023	0.00630139	0.0196196	0.0181412	0.0281978	0.0564162	0.0353703	0.019924	0.0183518	0.0404062	0.00664522	0.0417242	0.00604481	0.0491047	0.0123449	0.0444142	0.00515491	0.0113311	0.00165185	0.0122054	0.00731735	0.0239063	0.0235707	0.0101578	0.0165482	0.0239717	0.00940764	0.0475815	0.00444697	0.0102565	0.0149803	0.306861	1.28881	1.160898	0.8391016	0.558755	0.752869	0.915248	1.0926	1.32825	1.78969	0.4208578	0.7228036	0.09920701	0.0382744	0.0239348	0.016088	0.00786806	0.00247726	0.00918125	0.0285861	0.026432	0.0410847	0.0821995	0.0515353	0.0290296	0.0267389	0.0588726	0.00968221	0.0607929	0.0088074	0.0715465	0.0179868	0.0647123	0.0075108	0.0165096	0.00240678	0.0177836	0.0106615	0.034832	0.034343	0.0148001	0.0241111	0.0349272	0.0137071	0.0693272	0.00647932	0.0149439	0.0218266	0.972327	0.0276726	0.9723274	0.686333
10908	-43.46645	-88.38678	44.92033	0.0143054	0.00738058	0.0130355	0.0367183	0.0106471	0.00929162	0.0200803	0.0484203	0.0127445	0.00346056	0.000215066	0.00239465	0.0222393	0.0286944	0.00999601	0.0123558	0.00012466	0.00976977	0.0296666	0.00597699	0.00145027	0.0165732	0.0369158	0.00169578	0.0175424	0.00936258	0.0490545	0.00495489	0.02399	0.003271	0.00991478	0.0132577	0.0326592	0.00528953	0.00982234	0.0103808	1.41234	1.867156	0.1328444	0.753059	0.870822	0.957765	1.0441	1.14834	1.32792	0.205071	0.07114802	0.003062539	0.0268257	0.0138402	0.0244445	0.0688547	0.0199656	0.0174238	0.0376549	0.0907987	0.0238987	0.00648932	0.000403296	0.00449049	0.0417035	0.0538083	0.0187447	0.0231698	0.000233765	0.0183204	0.0556313	0.0112082	0.00271957	0.0310784	0.0692253	0.00317995	0.0328958	0.0175569	0.091988	0.00929149	0.0449865	0.00613383	0.0185924	0.024861	0.0612431	0.00991902	0.018419	0.488166	0.511834	0.4881663	0.5332712
10944	-48.59268	-91.80714	43.21447	0.00212959	0.00334074	0.00107412	0.00138598	0.00182146	0.00343338	0.00228069	0.00690046	0.00785129	0.00319061	0.00208985	0.00672389	0.00274399	0.00887298	0.0048946	0.00368944	0.00768018	0.00672754	0.00209637	0.00791313	0.00152174	0.00300241	0.00209612	0.00431392	0.00436314	0.00108754	0.00262283	0.000832578	0.00558887	0.0102657	0.000881756	0.0115709	0.00169402	0.00277898	7.26357e-05	0.0289781	1.40459	1.613472	0.3865276	0.221503	0.479446	0.795054	1.25778	2.08574	4.51461	1.089896	0.2395626	0.008596245	0.0152622	0.0239422	0.00769791	0.00993292	0.0130539	0.0246061	0.0163451	0.0494538	0.0562682	0.0228663	0.0149774	0.0481884	0.0196655	0.0635903	0.0350783	0.0264413	0.0550419	0.0482145	0.0150241	0.0567113	0.0109059	0.0215175	0.0150224	0.0309167	0.0312695	0.00779412	0.0187972	0.00596687	0.0400539	0.0735717	0.00631931	0.0829258	0.0121406	0.0199162	0.000520561	0.98841	0.0115902	0.9884098	0.1395335
10980	-49.65057	-91.6148	41.96424	0.00446872	0.00138709	0.00619868	0.0021875	0.012536	0.00534611	0.00580365	0.00235845	0.00478845	0.015301	0.0110688	0.00912505	0.00076855	0.0692968	0.0052006	0.00594284	0.00875396	0.00126386	0.0014484	0.00256899	0.00234532	0.0208668	0.00667696	0.000637857	0.0229056	0.0058246	0.0162281	0.00560956	0.000411884	0.00224839	0.00436119	0.00405771	0.00453502	0.00351509	0.00686391	0.538964	1.1921	0.9834665	1.016533	0.270362	0.528395	0.819536	1.2202	1.89253	3.69875	0.9457698	1.033623	0.1883806	0.015796	0.0049031	0.0219111	0.00773238	0.0443121	0.0188974	0.0205147	0.00833664	0.0169262	0.0540859	0.039126	0.0322552	0.00271667	0.24495	0.0183831	0.0210068	0.0309435	0.00446749	0.00511981	0.00908087	0.00829024	0.0737598	0.0236017	0.0022547	0.0809666	0.0205888	0.0573632	0.0198287	0.00145593	0.0079476	0.0154159	0.0143432	0.0160304	0.0124251	0.0242626	0.953323	0.0466773	0.9533227	0.2829014
11016	-46.82111	-88.11639	41.29528	0.00377932	0.00278302	0.00185943	0.0116687	0.0143734	0.00328355	0.00225843	0.00200339	0.0153198	0.0080331	0.00884364	0.00109431	0.0102569	0.0271271	0.0133183	0.0122214	0.00344508	0.00468107	0.00445095	0.00233909	0.00670865	0.00876338	0.00972381	0.00306771	0.0390056	0.00383401	0.0102828	0.00751782	0.00237932	0.00481589	0.00759472	0.0134099	0.000800183	0.00522888	0.0182266	0.0409428	1.39961	0.3973476	1.602652	0.387504	0.629798	0.865674	1.15517	1.58781	2.58062	0.6854895	4.033376	0.01218878	0.012833	0.00945002	0.00631386	0.0396221	0.0488061	0.0111496	0.00766872	0.0068027	0.0520197	0.0272771	0.0300294	0.00371583	0.0348283	0.0921128	0.0452236	0.0414988	0.0116981	0.015895	0.0151136	0.00794261	0.0227799	0.0297569	0.0330181	0.0104167	0.132447	0.0130187	0.0349163	0.0255275	0.0080792	0.0163528	0.0257886	0.0455345	0.0027171	0.0177552	0.06189	0.942706	0.0572943	0.9427057	0.2944992
11052	-53.32446	-94.91726	41.5928	0.0073792	0.0163723	0.0260874	0.00769003	0.0399672	0.0240997	0.00605852	0.00711375	0.000679267	0.0590248	0.00329584	0.0157542	0.00080403	0.0329189	0.0449537	0.00407032	0.0105632	0.00265626	0.0184119	0.00399293	0.0186068	0.00427979	0.0176752	0.040391	0.0742076	0.0379976	0.00279588	0.0536982	0.0241706	0.0499668	0.10831	0.0591057	0.0159902	0.00971568	0.0130816	1.93505	0.610397	1.45922	0.5407804	0.456515	0.682205	0.887533	1.12672	1.46583	2.19051	0.5669834	0.3705956	1.320893	0.00856169	0.0189959	0.0302679	0.00892233	0.0463718	0.0279616	0.00702937	0.0082537	0.000788117	0.0684833	0.00382399	0.0182788	0.000932872	0.038194	0.0521574	0.00472258	0.0122559	0.00308191	0.0213623	0.00463278	0.0215885	0.00496561	0.0205075	0.0468635	0.0860991	0.0440866	0.00324391	0.0623032	0.0280438	0.0579738	0.125666	0.0685772	0.0185525	0.0112726	0.0151779	0.746083	0.253917	0.7460829	0.8618859
11088	-49.58177	-91.77469	42.19292	0.00276723	0.00142769	0.0114134	0.0209065	0.0169142	0.00446492	0.00126417	0.00497461	0.0016822	0.00891371	0.000963252	0.000817479	0.0111493	0.0220686	0.00412712	0.00594849	0.0032863	0.00144009	0.00473562	0.00733773	0.00527583	0.00181086	0.00306532	0.024437	0.0106759	0.00140672	0.00249015	0.00145165	0.00644063	0.00918478	0.017358	0.00496716	0.0152433	0.00614198	0.0113182	0.193865	1.33589	0.9393546	1.060645	0.222961	0.480982	0.795848	1.25652	2.07908	4.4851	1.085153	1.129121	0.06046689	0.0107311	0.00553646	0.0442601	0.0810739	0.0655919	0.0173146	0.00490234	0.0192911	0.00652345	0.0345667	0.00373542	0.00317012	0.043236	0.0855804	0.0160047	0.0230678	0.012744	0.00558456	0.0183644	0.0284552	0.0204592	0.00702237	0.0118871	0.0947646	0.0414005	0.00545513	0.00965661	0.00562939	0.0249762	0.0356178	0.0673129	0.0192622	0.0591125	0.0238181	0.0438912	0.979824	0.0201764	0.9798236	0.2578701
11124	-50.5808	-92.56837	41.98758	0.00453719	0.0112391	0.00131162	0.00413011	0.00961045	0.00194462	0.00121836	0.00761315	0.00136643	0.00041492	0.0194303	0.000169807	0.00163462	0.00816796	0.00194545	0.000238373	0.00342009	0.000556688	0.00814322	0.00414197	0.00288293	0.00497306	0.00271998	0.00167693	0.00613575	0.0205498	0.00374476	0.00707129	0.0104466	0.00086799	0.00628352	0.00329189	0.000450821	0.00771797	0.00421449	0.218028	1.32582	1.009005	0.9909951	0.198883	0.454909	0.78213	1.27856	2.19824	5.02808	1.167783	0.9821509	0.06851973	0.0260366	0.0644955	0.00752671	0.0237005	0.0551494	0.0111592	0.00699152	0.0436879	0.00784121	0.00238101	0.1115	0.000974433	0.00938025	0.0468716	0.0111639	0.0013679	0.0196261	0.00319454	0.0467297	0.0237686	0.0165436	0.0285378	0.0156086	0.00962305	0.0352099	0.117925	0.0214892	0.0405785	0.0599474	0.00498094	0.0360579	0.0188904	0.00258703	0.0442894	0.0241847	0.980734	0.0192657	0.9807343	0.1742622
11160	-47.56632	-91.04599	43.47967	0.000713182	0.0113989	0.000114066	0.00255955	0.00619788	0.00300815	0.00178323	0.00174367	0.0046193	0.0142457	0.00212295	0.00755105	0.0201819	0.0305453	0.00149739	0.00634098	0.0262958	0.00486148	0.00942768	0.000604503	0.011041	0.00852277	0.0010837	8.49899e-05	0.0168257	0.00398677	0.0234188	0.0243251	0.0146256	0.000732548	0.0212578	0.001251	0.00122593	0.00400884	0.00369956	0.641058	1.14956	1.775593	0.2244072	0.29499	0.551345	0.830479	1.20412	1.81375	3.38995	0.8827336	0.1263844	0.2323567	0.00244322	0.0390503	0.000390765	0.00876849	0.0212327	0.0103053	0.00610899	0.00597345	0.0158248	0.0488029	0.00727281	0.0258684	0.069139	0.104642	0.00512975	0.0217229	0.0900839	0.0166544	0.0322973	0.0020709	0.0378244	0.0291973	0.00371255	0.000291158	0.0576415	0.0136579	0.0802281	0.083333	0.0501045	0.00250956	0.0728249	0.00428567	0.00419979	0.0137335	0.0126739	0.984005	0.0159953	0.9840047	0.2919029
11196	-50.83259	-94.66777	43.83518	0.0154107	0.00604675	0.00732668	0.00378668	0.00841904	0.00580839	0.00120136	0.000671524	0.00104175	0.00310403	0.015679	0.00286985	0.00780119	0.0105974	0.0027608	0.000715468	0.00230831	0.000844251	0.00273914	0.00395951	0.000995864	0.000146996	0.000761642	0.00652132	0.00171918	0.00195174	0.000478755	0.00210187	0.0119867	0.00183781	0.00871707	0.018432	0.0157089	0.00767775	0.00462708	0.259062	1.30872	1.935017	0.06498259	0.181212	0.434726	0.771134	1.29679	2.3003	5.51841	1.235066	0.03358243	0.08247923	0.0825177	0.0323777	0.0392312	0.020276	0.0450803	0.0311014	0.00643279	0.00359572	0.00557809	0.0166208	0.0839542	0.0153668	0.041772	0.0567444	0.0147829	0.00383102	0.01236	0.0045206	0.0146669	0.0212015	0.00533242	0.0007871	0.00407826	0.0349188	0.00920546	0.0104507	0.00256353	0.0112546	0.0641834	0.00984065	0.0466762	0.0986954	0.0841145	0.041111	0.024776	0.474342	0.525658	0.4743415	0.1867565
11232	-44.55989	-88.33586	43.77596	0.00553155	0.00552758	0.00444288	0.017055	0.011438	0.0114156	0.0544795	0.010223	0.00511294	0.0235219	0.00523322	0.0243154	0.00674085	0.0761394	0.0101707	0.00176067	0.00048421	0.000912256	0.0014509	0.0112627	0.000100145	0.00993106	0.069007	0.00133074	0.0745316	0.036641	0.00325655	0.0376086	0.00324415	0.0200937	0.0233026	0.00989675	0.0138643	0.0112939	0.000114109	0.611785	1.16176	1.762544	0.2374563	0.382498	0.625816	0.863963	1.15746	1.59791	2.61439	0.6948928	0.1347236	0.2194182	0.00919726	0.00919066	0.00738714	0.0283572	0.0190178	0.0189807	0.0905826	0.0169977	0.00850124	0.0391097	0.00870123	0.040429	0.0112079	0.126596	0.0169107	0.00292746	0.000805093	0.0015168	0.0024124	0.0187263	0.000166511	0.0165123	0.114737	0.00221261	0.123923	0.0609227	0.00541464	0.0625315	0.00539401	0.0334096	0.038745	0.0164553	0.0230521	0.0187783	0.000189729	0.776093	0.223907	0.7760933	0.6014343
11268	-54.82535	-97.01436	42.189	0.0311181	0.0325451	0.00601014	0.021233	0.00586393	0.00355514	0.0216204	0.0258252	0.00356659	0.0814217	0.0687536	0.00336426	0.00525699	0.0482385	0.00662552	0.0216231	0.0601963	0.0096773	0.0597479	0.00923269	0.044508	0.0492856	0.00782166	0.00934089	0.0125084	0.00312665	0.0200845	0.0631431	0.025572	0.00367917	0.00634025	0.0535394	0.0308334	0.0389827	0.0560294	0.35483	1.26882	0.8223787	1.177621	0.49599	0.710365	0.898804	1.11259	1.40773	2.01617	0.5070157	1.43197	0.1165221	0.0327465	0.0342483	0.00632466	0.0223442	0.0061708	0.00374118	0.0227518	0.0271767	0.00375324	0.0856826	0.0723516	0.00354031	0.0055321	0.0507629	0.00697225	0.0227546	0.0633465	0.0101837	0.0628746	0.00971585	0.0468371	0.0518648	0.00823099	0.00982972	0.013163	0.00329028	0.0211355	0.0664475	0.0269103	0.00387171	0.00667204	0.0563412	0.032447	0.0410227	0.0589616	0.92222	0.0777803	0.9222197	0.9502706
11304	-43.67876	-87.34167	43.66291	0.0187475	0.0124475	0.000651551	0.00365494	0.00716262	0.00817331	0.0135341	0.00553388	0.0107462	0.00248177	0.00336357	0.0127993	0.0093353	0.0327956	0.00086277	0.0203616	0.0220885	0.000593555	0.0153125	0.00570345	0.0111046	0.00604588	0.0160321	0.0476096	0.0140011	0.0160648	0.023952	0.00614507	0.0206488	0.00371908	0.000815561	0.000230105	0.00934168	0.0116188	0.00258913	0.0590241	1.39207	1.221002	0.7789984	0.505283	0.716825	0.901346	1.10945	1.39504	1.97909	0.493593	0.6379995	0.01766673	0.0473102	0.0314118	0.00164422	0.00922342	0.0180752	0.0206257	0.0341538	0.013965	0.0271184	0.00626287	0.00848812	0.0322997	0.0235581	0.0827611	0.00217724	0.0513833	0.0557414	0.00149786	0.0386417	0.0143929	0.0280231	0.0152571	0.0404578	0.120145	0.0353323	0.0405402	0.0604441	0.0155074	0.0521082	0.00938527	0.00205811	0.00058068	0.0235742	0.0293206	0.00653379	0.931359	0.0686408	0.9313592	0.3962677
11340	-48.39898	-92.02848	43.6295	0.00416382	0.00411222	0.00438433	0.0425422	0.00415381	0.0051538	0.0126958	9.76475e-05	0.0263748	0.0139521	0.0292771	0.0482635	0.0196695	0.0588464	0.0308285	0.0178138	0.0052021	0.00600743	0.0012971	0.00701951	0.031542	0.015193	0.018707	0.0675045	0.00119873	0.111728	0.0034796	0.0141921	0.0142101	0.0391242	0.0214358	0.0190779	0.0285451	0.00986661	0.00202879	0.212268	1.32822	1.228086	0.771914	0.688939	0.833835	0.944884	1.05833	1.19928	1.45151	0.2694174	0.6285505	0.06658912	0.00562914	0.00555939	0.00592727	0.0575136	0.00561561	0.00696752	0.0171637	0.000132012	0.0356566	0.018862	0.0395803	0.0652483	0.0265916	0.0795555	0.0416777	0.0240828	0.00703282	0.00812156	0.00175357	0.00948981	0.0426423	0.0205397	0.0252903	0.0912606	0.00162059	0.151048	0.00470413	0.0191865	0.0192109	0.0528927	0.0289795	0.0257918	0.0385907	0.0133389	0.00274276	0.839126	0.160874	0.8391264	0.7396892
11376	-44.81266	-89.83327	45.02061	2.68448e-05	0.025503	0.00329808	0.0065808	0.0110525	0.00977256	0.0205363	0.000911767	0.00349519	0.0307656	0.014634	0.00926368	0.0128899	0.0505506	0.00245039	0.023656	0.00985954	0.028376	0.0469669	0.0133856	0.0384205	0.0137979	0.0485845	0.112591	0.00619127	0.0380351	0.0168205	0.0236055	0.0661889	0.00738064	0.0357086	0.0166623	0.00826849	0.0130217	0.0257529	0.167185	1.34701	1.861009	0.1389909	0.728488	0.856847	0.952943	1.04938	1.16707	1.37271	0.2290566	0.07468579	0.05171491	3.37669e-05	0.032079	0.0041485	0.00827768	0.0139025	0.0122924	0.0258316	0.00114687	0.00439643	0.0386986	0.0184074	0.0116523	0.0162136	0.0635852	0.00308224	0.0297558	0.0124019	0.0356928	0.0590775	0.0168371	0.0483273	0.0173557	0.0611122	0.141624	0.00778771	0.0478426	0.0211577	0.0296922	0.0832559	0.00928376	0.0449161	0.0209588	0.0104005	0.0163794	0.0323933	0.467623	0.532377	0.4676233	0.7950056
